1492797974.77, 111116030243, -409, 27, 0, 32821, 27612, 1518, 00, 04, 08, 13
1492797975.75, 111116030250, -354, 26, 0, 32783, 27540, 1414, 00, 04, 10, 04
1492797976.72, 111416020241, -128, 25, 0, 32755, 27136, 1838, 00, 03, 55, 10
1492797977.7, 111416020137, -179, 26, 0, 32833, 27384, 2350, 00, 04, 02, 31
1492797978.66, 111116030451, -22, 27, 0, 32887, 27604, 1894, 00, 04, 05, 18
1492797979.64, 111116030243, -378, 27, 0, 32814, 27616, 1514, 00, 04, 08, 18
1492797980.61, 111116030250, -383, 27, 0, 32791, 27552, 1414, 00, 04, 10, 09
1492797981.59, 111416020241, -139, 25, 0, 32763, 27136, 1838, 00, 03, 55, 14
1492797982.56, 111416020137, -176, 26, 0, 32831, 27380, 2354, 00, 04, 02, 36
1492797983.53, 111116030451, -44, 27, 0, 32893, 27600, 1890, 00, 04, 05, 23
1492797984.51, 111116030243, -343, 27, 0, 32806, 27616, 1514, 00, 04, 08, 23
1492797985.48, 111116030250, -393, 27, 0, 32794, 27552, 1414, 00, 04, 10, 14
1492797986.45, 111416020241, -121, 25, 0, 32750, 27132, 1842, 00, 03, 55, 19
1492797987.43, 111416020137, -201, 26, 0, 32848, 27388, 2346, 00, 04, 02, 40
1492797988.4, 111116030451, -51, 27, 0, 32895, 27612, 1898, 00, 04, 05, 28
1492797989.37, 111116030243, -400, 27, 0, 32819, 27616, 1514, 00, 04, 08, 27
1492797990.35, 111116030250, -365, 27, 0, 32786, 27556, 1410, 00, 04, 10, 19
1492797991.32, 111416020241, -142, 25, 0, 32765, 27136, 1838, 00, 03, 55, 24
1492797992.29, 111416020137, -185, 26, 0, 32837, 27388, 2346, 00, 04, 02, 45
1492797993.26, 111116030451, -33, 27, 0, 32890, 27612, 1894, 00, 04, 05, 32
1492797994.24, 111116030243, -382, 27, 0, 32815, 27612, 1514, 00, 04, 08, 32
1492797995.21, 111116030250, -358, 27, 0, 32784, 27556, 1410, 00, 04, 10, 24
